SPUD_DATE,API,OGO_NUM,OPERATOR,REGION,COUNTY,MUNICIPALITY,FARM_NAME,WELL_CODE_DESC,WELL_STATUS,LATITUDE,LONGITUDE,CONFIGURATION,UNCONVENTIONAL
2/3/2011,015-21434,OGO-66495,CHIEF OIL & GAS LLC,EP DOGO NCDO Dstr Off,Bradford,Monroe Twp,ELLIOT UNIT 1H,GAS,Active,41.714325,-76.422633,Horizontal Well,Yes
2/4/2011,033-26930,OGO-37268,EOG RESOURCES INC,EP DOGO NCDO Dstr Off,Clearfield,Lawrence Twp,SPARKLING SPRING HUNTING CLUB 6H,GAS,Active,41.117363,-78.432969,Horizontal Well,Yes
2/4/2011,065-26927,OGO-39179,FLATIRONS DEVELOPMENT LLC,EP DOGO NWDO Dstr Off,Jefferson,Snyder Twp,DU3 6 1H,GAS,Active,41.228319,-78.722972,Horizontal Well,Yes
2/4/2011,081-20453,OGO-65860,ANADARKO E&P ONSHORE LLC,EP DOGO NCDO Dstr Off,Lycoming,McHenry Twp,COP TRACT 290 A 1002H,GAS,Active,41.36578,-77.517725,Horizontal Well,Yes
2/4/2011,081-20438,OGO-65860,ANADARKO E&P ONSHORE LLC,EP DOGO NCDO Dstr Off,Lycoming,McHenry Twp,COP TRACT 290 A 1004H,GAS,Active,41.365816,-77.517825,Horizontal Well,Yes
2/4/2011,081-20440,OGO-65860,ANADARKO E&P ONSHORE LLC,EP DOGO NCDO Dstr Off,Lycoming,McHenry Twp,COP TRACT 290 A 1006H,GAS,Active,41.36585,-77.517922,Horizontal Well,Yes
2/4/2011,081-20444,OGO-65860,ANADARKO E&P ONSHORE LLC,EP DOGO NCDO Dstr Off,Lycoming,Gamble Twp,DON J DAVIS A 4H,GAS,Plugged OG Well,41.400877,-76.959344,Vertical Well,Yes
2/4/2011,105-21737,OGO-67530,TRIANA ENERGY LLC,EP DOGO NCDO Dstr Off,Potter,Hebron Twp,GUARDIAN PAD B 6H,GAS,Active,41.845019,-78.080811,Vertical Well,Yes
2/6/2011,023-20135,OGO-39359,ENDEAVOUR OPERATING CORP,EP DOGO NCDO Dstr Off,Cameron,Shippen Twp,PARDEE & CURTIN LUMBER CO C 13H,GAS,Active,41.445277,-78.226927,Horizontal Well,Yes
2/7/2011,059-25653,OGO-37312,CNX GAS CO LLC,EP DOGO SWDO Dstr Off,Greene,Morris Twp,CONRHEIN NV29EHS,GAS,Active,40.012861,-80.277694,Horizontal Well,Yes
2/7/2011,059-25652,OGO-37312,CNX GAS CO LLC,EP DOGO SWDO Dstr Off,Greene,Morris Twp,CONRHEIN NV29DHS,GAS,Active,40.012863,-80.277622,Horizontal Well,Yes
2/7/2011,059-25664,OGO-37312,CNX GAS CO LLC,EP DOGO SWDO Dstr Off,Greene,Morris Twp,CONRHEIN NV29CHS,GAS,Active,40.012916,-80.277697,Horizontal Well,Yes
2/7/2011,129-28531,OGO-39155,WPX ENERGY APPALACHIA LLC,EP DOGO SWDO Dstr Off,Westmoreland,Derry Twp,NATIONAL METALS SE 1-8H,GAS,Active,40.353905,-79.334805,Horizontal Well,Yes
2/7/2011,019-21792,OGO-68325,RE GAS DEV LLC,EP DOGO NWDO Dstr Off,Butler,Connoquenessing Twp,GILLILAND UNIT 11HB,GAS,Active,40.84265,-80.03405,Horizontal Well,Yes
2/7/2011,033-26933,OGO-37268,EOG RESOURCES INC,EP DOGO NCDO Dstr Off,Clearfield,Lawrence Twp,SPARKLING SPRING HUNTING CLUB 2H,GAS,Regulatory Inactive Status,41.117205,-78.432913,Horizontal Well,Yes
2/7/2011,081-20451,OGO-65860,ANADARKO E&P ONSHORE LLC,EP DOGO NCDO Dstr Off,Lycoming,Cummings Twp,COP TRACT 356 I 1054H,GAS,Active,41.321963,-77.344447,Horizontal Well,Yes
2/7/2011,081-20450,OGO-65860,ANADARKO E&P ONSHORE LLC,EP DOGO NCDO Dstr Off,Lycoming,Cummings Twp,COP TRACT 356 I 1052H,GAS,Active,41.321972,-77.344555,Horizontal Well,Yes
2/7/2011,081-20457,OGO-65860,ANADARKO E&P ONSHORE LLC,EP DOGO NCDO Dstr Off,Lycoming,Gamble Twp,KENNETH T SCHRINER A 4H,GAS,Regulatory Inactive Status,41.413094,-76.965925,Horizontal Well,Yes
2/7/2011,117-21119,OGO-15547,SENECA RESOURCES CORP,EP DOGO NCDO Dstr Off,Tioga,Bloss Twp,DCNR 595 38H 50299,GAS,Active,41.687033,-77.127602,Horizontal Well,Yes
2/7/2011,015-21531,OGO-65420,CHESAPEAKE APPALACHIA LLC,EP DOGO NCDO Dstr Off,Bradford,Sheshequin Twp,KEIR NE 1H,GAS,Active,41.879733,-76.441566,Horizontal Well,Yes
2/7/2011,117-21161,OGO-67805,SWEPI LP,EP DOGO NCDO Dstr Off,Tioga,Farmington Twp,SCHIMMEL 830 1V,GAS,Active,41.910805,-77.320811,Vertical Well,Yes
2/7/2011,015-21505,OGO-63815,TALISMAN ENERGY USA INC,EP DOGO NCDO Dstr Off,Bradford,Warren Twp,HUTCHINSON 05 165 01 R 1H,GAS,Active,41.985486,-76.250061,Horizontal Well,Yes
2/8/2011,015-21302,OGO-65420,CHESAPEAKE APPALACHIA LLC,EP DOGO NCDO Dstr Off,Bradford,Leroy Twp,PETTY 5H,GAS,Active,41.662405,-76.716377,Horizontal Well,Yes
2/8/2011,015-21504,OGO-63815,TALISMAN ENERGY USA INC,EP DOGO NCDO Dstr Off,Bradford,Columbia Twp,FEUSNER 03 053 08 J 8H,GAS,Active,41.826377,-76.856741,Horizontal Well,Yes
2/9/2011,015-21420,OGO-65420,CHESAPEAKE APPALACHIA LLC,EP DOGO NCDO Dstr Off,Bradford,Wyalusing Twp,BURLEIGH 3H,GAS,Active,41.720225,-76.283886,Horizontal Well,Yes
2/9/2011,117-20910,OGO-67805,SWEPI LP,EP DOGO NCDO Dstr Off,Tioga,Richmond Twp,I G COVENEY REVOCABLE LVG TRUST 282 1V,GAS,Active,41.793752,-77.175666,Vertical Well,Yes
2/9/2011,015-21503,OGO-63815,TALISMAN ENERGY USA INC,EP DOGO NCDO Dstr Off,Bradford,Columbia Twp,FEUSNER 03 053 07 J 7H,GAS,Active,41.826308,-76.856744,Horizontal Well,Yes
2/9/2011,117-20906,OGO-67805,SWEPI LP,EP DOGO NCDO Dstr Off,Tioga,Richmond Twp,CRITTENDEN 593 1V,GAS,Active,41.827652,-77.115791,Vertical Well,Yes
2/10/2011,059-25668,OGO-39307,CHEVRON APPALACHIA LLC,EP DOGO SWDO Dstr Off,Greene,Monongahela Twp,BURCHIANTI UNIT 60H,GAS,Active,39.848219,-79.970994,Horizontal Well,Yes
2/10/2011,019-21780,OGO-68325,RE GAS DEV LLC,EP DOGO NWDO Dstr Off,Butler,Forward Twp,MCELHINNY UNIT 4H,GAS,Active,40.780258,-80.018152,Horizontal Well,Yes
2/10/2011,019-21781,OGO-68325,RE GAS DEV LLC,EP DOGO NWDO Dstr Off,Butler,Forward Twp,MCELHINNY UNIT 1H,GAS,Active,40.780355,-80.018055,Horizontal Well,Yes
2/10/2011,081-20501,OGO-65860,ANADARKO E&P ONSHORE LLC,EP DOGO NCDO Dstr Off,Lycoming,Cogan House Twp,HARRY W STRYKER A 2H,GAS,Active,41.422388,-77.187658,Horizontal Well,Yes
2/10/2011,081-20502,OGO-65860,ANADARKO E&P ONSHORE LLC,EP DOGO NCDO Dstr Off,Lycoming,Cogan House Twp,HARRY W STRYKER A 4H,GAS,Active,41.422388,-77.187766,Horizontal Well,Yes
2/10/2011,117-21122,OGO-15547,SENECA RESOURCES CORP,EP DOGO NCDO Dstr Off,Tioga,Bloss Twp,DCNR 595 41H 50302,GAS,Active,41.6871,-77.127533,Horizontal Well,Yes
2/10/2011,115-20322,OGO-10897,CABOT OIL & GAS CORP,EP DOGO NCDO Dstr Off,Susquehanna,Dimock Twp,W HAWLEY 1,GAS,Active,41.773938,-75.95113,Horizontal Well,Yes
2/10/2011,115-20323,OGO-10897,CABOT OIL & GAS CORP,EP DOGO NCDO Dstr Off,Susquehanna,Dimock Twp,W HAWLEY 2,GAS,Active,41.774022,-75.951138,Horizontal Well,Yes
2/10/2011,015-21502,OGO-63815,TALISMAN ENERGY USA INC,EP DOGO NCDO Dstr Off,Bradford,Columbia Twp,FEUSNER 03 053 06 J 6H,GAS,Active,41.826241,-76.856747,Horizontal Well,Yes
2/10/2011,015-21528,OGO-65420,CHESAPEAKE APPALACHIA LLC,EP DOGO NCDO Dstr Off,Bradford,Sheshequin Twp,KEIR NW 5H,GAS,Active,41.879741,-76.441511,Horizontal Well,Yes
2/10/2011,015-21529,OGO-65420,CHESAPEAKE APPALACHIA LLC,EP DOGO NCDO Dstr Off,Bradford,Sheshequin Twp,KEIR SW 5H,GAS,Active,41.87975,-76.441458,Horizontal Well,Yes
2/11/2011,015-21512,OGO-65420,CHESAPEAKE APPALACHIA LLC,EP DOGO NCDO Dstr Off,Bradford,Overton Twp,CLARKE 2H,GAS,Active,41.582802,-76.534952,Horizontal Well,Yes
2/11/2011,117-21121,OGO-15547,SENECA RESOURCES CORP,EP DOGO NCDO Dstr Off,Tioga,Bloss Twp,DCNR 595 40H 50272,GAS,Active,41.68713,-77.1275,Horizontal Well,Yes
2/11/2011,117-20986,OGO-67805,SWEPI LP,EP DOGO NCDO Dstr Off,Tioga,Covington Twp,SIGNOR 583 1V,GAS,Active,41.703758,-77.137316,Vertical Well,Yes
2/11/2011,015-21501,OGO-63815,TALISMAN ENERGY USA INC,EP DOGO NCDO Dstr Off,Bradford,Columbia Twp,FEUSNER 03 053 05 J 5H,GAS,Active,41.826172,-76.85675,Horizontal Well,Yes
2/12/2011,125-24157,OGO-61555,EQT PRODUCTION CO,EP DOGO SWDO Dstr Off,Washington,Fallowfield Twp,KEVECH 590573,GAS,Active,40.166666,-79.981027,Horizontal Well,Yes
2/12/2011,081-20292,OGO-60915,RANGE RESOURCES APPALACHIA LLC,EP DOGO NCDO Dstr Off,Lycoming,Moreland Twp,HARMAN LEWIS UNIT 1H,GAS,Active,41.239483,-76.671997,Horizontal Well,Yes
2/12/2011,081-20422,OGO-65860,ANADARKO E&P ONSHORE LLC,EP DOGO NCDO Dstr Off,Lycoming,McHenry Twp,COP TRACT 289 D 1018H,GAS,Active,41.386547,-77.490691,Horizontal Well,Yes
2/12/2011,081-20423,OGO-65860,ANADARKO E&P ONSHORE LLC,EP DOGO NCDO Dstr Off,Lycoming,McHenry Twp,COP TRACT 289 D 1019H,GAS,Active,41.386583,-77.490719,Horizontal Well,Yes
2/12/2011,081-20426,OGO-65860,ANADARKO E&P ONSHORE LLC,EP DOGO NCDO Dstr Off,Lycoming,McHenry Twp,COP TRACT 289 D 1022H,GAS,Active,41.386688,-77.490802,Horizontal Well,Yes
2/12/2011,117-20855,OGO-15547,SENECA RESOURCES CORP,EP DOGO NCDO Dstr Off,Tioga,Covington Twp,LEHMANN 3H 50349,GAS,Active,41.74665,-77.137213,Horizontal Well,Yes
2/12/2011,015-21496,OGO-66610,SOUTHWESTERN ENERGY PROD CO,EP DOGO NCDO Dstr Off,Bradford,Herrick Twp,ROEHRIG SMITH GAS UNIT 2H,GAS,Active,41.781916,-76.268366,Horizontal Well,Yes
2/12/2011,117-21021,OGO-67805,SWEPI LP,EP DOGO NCDO Dstr Off,Tioga,Sullivan Twp,SHAW TRUST 500 1H,GAS,Active,41.8253,-76.992027,Horizontal Well,Yes
2/12/2011,015-21500,OGO-63815,TALISMAN ENERGY USA INC,EP DOGO NCDO Dstr Off,Bradford,Columbia Twp,FEUSNER 03 053 04 J 4H,GAS,Active,41.826458,-76.856227,Horizontal Well,Yes
2/12/2011,105-21722,OGO-67320,PENN VIRGINIA OIL & GAS CORP,EP DOGO NCDO Dstr Off,Potter,Allegany Twp,DUNN A 1H,GAS,Active,41.835325,-77.899208,Horizontal Well,Yes
2/13/2011,015-21514,OGO-63815,TALISMAN ENERGY USA INC,EP DOGO NCDO Dstr Off,Bradford,Warren Twp,YOUNG 05 080 01 R,GAS,Active,41.934536,-76.194791,Horizontal Well,Yes
2/14/2011,051-24406,OGO-39307,CHEVRON APPALACHIA LLC,EP DOGO SWDO Dstr Off,Fayette,Dunbar Twp,KURUTZ UNIT 10H,GAS,Active,39.967338,-79.67913,Horizontal Well,Yes
2/14/2011,125-24158,OGO-61555,EQT PRODUCTION CO,EP DOGO SWDO Dstr Off,Washington,Fallowfield Twp,KEVECH 590468,GAS,Active,40.166638,-79.981027,Horizontal Well,Yes
2/14/2011,063-36895,OGO-38602,MDS ENERGY LTD,EP DOGO SWDO Dstr Off,Indiana,Cherryhill Twp,JAMES RAY 1-81,GAS,Regulatory Inactive Status,40.588541,-79.031516,Vertical Well,Yes
2/14/2011,027-21663,OGO-39155,WPX ENERGY APPALACHIA LLC,EP DOGO NCDO Dstr Off,Centre,Snow Shoe Twp,RESOURCE RECOVERY 3 4H,GAS,Active,41.020386,-78.056683,Horizontal Well,Yes
2/14/2011,027-21662,OGO-39155,WPX ENERGY APPALACHIA LLC,EP DOGO NCDO Dstr Off,Centre,Snow Shoe Twp,RESOURCE RECOVERY 3 3H,GAS,Active,41.020413,-78.056672,Horizontal Well,Yes
2/14/2011,027-21661,OGO-39155,WPX ENERGY APPALACHIA LLC,EP DOGO NCDO Dstr Off,Centre,Snow Shoe Twp,RESOURCE RECOVERY 3 2H,GAS,Active,41.020438,-78.056658,Horizontal Well,Yes
2/14/2011,027-21660,OGO-39155,WPX ENERGY APPALACHIA LLC,EP DOGO NCDO Dstr Off,Centre,Snow Shoe Twp,RESOURCE RECOVERY 3 1H,GAS,Active,41.020463,-78.056647,Horizontal Well,Yes
2/14/2011,113-20083,OGO-65420,CHESAPEAKE APPALACHIA LLC,EP DOGO NCDO Dstr Off,Sullivan,Fox Twp,M&M ESTATES 2H,GAS,Active,41.552005,-76.7372,Horizontal Well,Yes
2/14/2011,015-21426,OGO-66495,CHIEF OIL & GAS LLC,EP DOGO NCDO Dstr Off,Bradford,Albany Twp,CURTIN UNIT 1H,GAS,Active,41.556636,-76.403166,Horizontal Well,Yes
2/14/2011,131-20125,OGO-65420,CHESAPEAKE APPALACHIA LLC,EP DOGO NCDO Dstr Off,Wyoming,Braintrim Twp,FRANCLAIRE W 4H,GAS,Active,41.633841,-76.117613,Horizontal Well,Yes
2/14/2011,117-20989,OGO-67805,SWEPI LP,EP DOGO NCDO Dstr Off,Tioga,Shippen Twp,SHERMAN 563 1V,GAS,Active,41.697888,-77.431594,Vertical Well,Yes
2/14/2011,117-21022,OGO-67805,SWEPI LP,EP DOGO NCDO Dstr Off,Tioga,Sullivan Twp,SHAW TRUST 500 2H,GAS,Active,41.825225,-76.991983,Horizontal Well,Yes
2/14/2011,015-21499,OGO-63815,TALISMAN ENERGY USA INC,EP DOGO NCDO Dstr Off,Bradford,Columbia Twp,FEUSNER 03 053 03 J 3H,GAS,Active,41.826388,-76.856227,Horizontal Well,Yes
2/15/2011,059-25661,OGO-33798,ENERGY CORP OF AMER,EP DOGO SWDO Dstr Off,Greene,Cumberland Twp,PECHIN LEASING 1MH,GAS,Active,39.892994,-80.014419,Horizontal Well,Yes
2/15/2011,051-24407,OGO-39307,CHEVRON APPALACHIA LLC,EP DOGO SWDO Dstr Off,Fayette,Dunbar Twp,KURUTZ UNIT 11H,GAS,Active,39.967377,-79.679111,Horizontal Well,Yes
2/15/2011,047-24548,OGO-61555,EQT PRODUCTION CO,EP DOGO NWDO Dstr Off,Elk,Jay Twp,LONGHORN C 1 590846,GAS,Active,41.295472,-78.453222,Horizontal Well,Yes
2/15/2011,015-21447,OGO-65420,CHESAPEAKE APPALACHIA LLC,EP DOGO NCDO Dstr Off,Bradford,Standing Stone Twp,PRIMROSE 5H,GAS,Active,41.784891,-76.342897,Horizontal Well,Yes
2/15/2011,117-21023,OGO-67805,SWEPI LP,EP DOGO NCDO Dstr Off,Tioga,Sullivan Twp,SHAW TRUST 500 3H,GAS,Active,41.82515,-76.991936,Horizontal Well,Yes
2/15/2011,015-21530,OGO-65420,CHESAPEAKE APPALACHIA LLC,EP DOGO NCDO Dstr Off,Bradford,Smithfield Twp,LYTWYN 5H,GAS,Active,41.857038,-76.572511,Horizontal Well,Yes
2/16/2011,051-24408,OGO-39307,CHEVRON APPALACHIA LLC,EP DOGO SWDO Dstr Off,Fayette,Dunbar Twp,KURUTZ UNIT 12H,GAS,Active,39.967413,-79.679088,Horizontal Well,Yes
2/16/2011,047-24546,OGO-61555,EQT PRODUCTION CO,EP DOGO NWDO Dstr Off,Elk,Jay Twp,LONGHORN C 1 590844,GAS,Active,41.295555,-78.453222,Horizontal Well,Yes
2/16/2011,117-20987,OGO-66610,SOUTHWESTERN ENERGY PROD CO,EP DOGO NCDO Dstr Off,Tioga,Liberty Twp,KOHLER 2H,GAS,Active,41.600141,-77.1211,Horizontal Well,Yes
